fund_code,fund_name,fund_type
006832,鹏扬添利增强债券A,债券型
006833,鹏扬添利增强债券C,债券型
006834,工银尊享短债债券A,债券型
006835,工银尊享短债债券C,债券型
006836,永赢惠泽一年,混合型
006837,银华信用四季红债券C,债券型
006838,鑫元荣利三个月定开债,债券型
006839,安信聚利增强债券A,债券型
006840,安信聚利增强债券C,债券型
006841,嘉实致享纯债债券,债券型
006842,南方国利6个月定开债,债券型
006843,中信建投睿溢混合C,混合型
006844,中信建投稳利混合C,混合型
006845,中信建投聚利混合C,混合型
006846,中银福建国企债定开债A,债券型
006847,中银福建国企债定开债C,债券型
006848,博时中债5-10农发行A,指数型
006849,博时中债5-10农发行C,指数型
006850,永赢颐利债券,债券型
006851,平安中短债债券E,债券型
006852,永赢迅利中高等级短债A,债券型
006853,中银汇享债券,债券型
006854,人保鑫泽纯债A,债券型
006855,人保鑫泽纯债C,债券型
006856,银河丰泰3个月定开债券,债券型
006859,易方达汇诚养老2033三年持有混合发起(FOF)A,FOF
006860,易方达汇诚养老2038三年持有混合发起式(FOF)A,FOF
006861,招商和悦稳健养老一年持有期混合(FOF)A,FOF
006862,招商和悦稳健养老一年持有期混合(FOF)C,FOF
006863,国联安智能制造混合A,混合型
006864,国联安核心资产策略混合,混合型
006865,泰康安惠纯债债券C,债券型
006866,汇安嘉鑫纯债债券C,债券型
006867,易方达丰华债券C,债券型
006868,华夏科技成长股票,股票型
006869,广发政策性金融债,债券型
006870,广发景和中短债A,债券型
006871,广发景和中短债C,债券型
006872,长信颐天养老三年持有混合(FOF)A,FOF
006873,长信颐天养老三年持有混合(FOF)C,FOF
006874,创金合信恒兴中短债债券A,债券型
006875,创金合信恒兴中短债债券C,债券型
006876,国投瑞银稳健养老目标一年持有混合(FOF)A,FOF
006877,天治量化核心精选混合A,混合型
006878,天治量化核心精选混合C,混合型
006879,华安智能生活混合A,混合型
006880,交银安享稳健养老一年(FOF)A,FOF
006881,华宝大健康混合A,混合型
006882,华泰保兴健康消费A,混合型
006883,华泰保兴健康消费C,混合型
006884,汇添富AAA级信用纯债A,债券型
006885,汇添富AAA级信用纯债C,债券型
006886,工银养老2050五年持有A,FOF
006887,诺德新生活混合A,混合型
006888,诺德新生活混合C,混合型
006889,平安惠鸿纯债债券,债券型
006890,摩根领先优选混合A,混合型
006891,华夏养老2050五年持有混合发起式(FOF)A,FOF
006892,新华鼎利债券C,债券型
006893,汇添富丰利短债A,债券型
006894,兴业养老2035(FOF)A,FOF
006895,兴业养老2035(FOF)C,FOF
006896,新华聚利债券A,债券型
006897,新华聚利债券C,债券型
006898,天弘弘丰增强回报债券A,债券型
006899,天弘弘丰增强回报债券C,债券型
006901,上银慧祥利债券A,债券型
006902,长盛安鑫中短债A,债券型
006903,长盛安鑫中短债C,债券型
006904,泰康产业升级混合A,混合型
006905,泰康产业升级混合C,混合型
006907,银华安鑫短债债券A,债券型
006908,银华安鑫短债债券C,债券型
006909,华夏战略新兴成指ETF联接A,指数型
006910,华夏战略新兴成指ETF联接C,指数型
006912,长城久泰沪深300指数C,指数型
006913,南方华元A,债券型
006914,南方华元C,债券型
006915,南方亨元债券A,债券型
006916,南方亨元债券C,债券型
006917,上银慧祥利债券C,债券型
006919,国寿安保泰和纯债债券,债券型
006920,嘉实稳华纯债债券C,债券型
006921,南方智诚混合,混合型
006922,华宝宝裕债券C,债券型
006923,前海开源沪港深非周期股票A,股票型
006924,前海开源沪港深非周期股票C,股票型
006925,永赢中债1-3年政金债指数,指数型
006926,长城量化精选股票A,股票型
006927,浙商汇金聚鑫定开债发起式,债券型
006928,长城创业板指数增强C,指数型
006929,博时富融纯债债券A,债券型
006932,平安0-3年期政策性金融债债券A,债券型
006933,平安0-3年期政策性金融债债券C,债券型
006934,平安3-5年期政策性金融债债券A,债券型
006935,平安3-5年期政策性金融债债券C,债券型
006936,华安安盛3个月定开债,债券型
006937,工银沪深300指数C,指数型
006938,鹏华中证500指数(LOF)C,指数型
006939,鹏华沪深300ETF联接(LOF)C,指数型
006941,国泰惠盈纯债债券A,债券型
006944,永赢悦利债券,债券型
006946,宝盈聚享定期开放债券,债券型
006947,华宝中短债债券A,债券型
006948,华宝中短债债券C,债券型
006949,前海开源乾利定期开放债券,债券型
006952,中银景元回报混合,混合型
006953,华安安业债券A,债券型
006954,华安安业债券C,债券型
006955,国泰惠富纯债债券A,债券型
006956,鹏华永润一年定期开放债券,债券型
006958,鹏华永融一年定期开放债券,债券型
006959,浦银中债3-5年农发债指数A,指数型
006960,浦银中债3-5年农发债指数C,指数型
006961,南方中债7-10年国开行债券指数A,指数型
006962,南方中债7-10年国开行债券指数C,指数型
006963,中加颐瑾定开债券A,债券型
006964,中加颐瑾定开债券C,债券型
006965,财通安瑞短债债券A,债券型
006966,财通安瑞短债债券C,债券型
006969,圆信永丰高端制造A,混合型
006970,广发景利纯债A,债券型
006972,金鹰民安回报定开A,混合型
006973,太平睿盈混合A,混合型
006974,金鹰鑫日享债券A,债券型
006975,金鹰鑫日享债券C,债券型
006976,鹏华核心优势混合A,混合型
006977,农银汇理海棠三年定开混合,混合型
006978,泰康安欣纯债债券A,债券型
006979,泰康安欣纯债债券C,债券型
006980,国寿安保泰恒纯债债券,债券型
006981,中金新医药股票A,股票型
006984,兴全恒瑞定开债券发起式,债券型
006985,兴全恒裕债券A,债券型
006986,平安季添盈定开债A,债券型
006987,平安季添盈定开债C,债券型
006988,平安季添盈定开债E,债券型
006989,建信中短债纯债债券A,债券型
006990,建信中短债纯债债券C,债券型
006991,民生加银康宁稳健养老目标一年持有混合(FOF)A,FOF
006992,嘉合锦创优势精选混合,混合型
006993,鑫元承利三个月定开债,债券型
006994,国泰瑞安三个月定期开放债券,债券型
006995,南方惠利6个月定开债A,债券型
006996,南方惠利6个月定开债C,债券型
006997,平安惠添纯债债券,债券型
006998,广发景兴中短债A,债券型
006999,广发景兴中短债C,债券型
007000,鹏华中债1-3年国开行债券指数A,指数型
007001,鹏华中债1-3年国开行债券指数C,指数型
007005,中金新医药股票C,股票型
007008,中邮纯债优选一年定开债A,债券型
007009,中邮纯债优选一年定开债C,债券型
007010,国寿安保中债1-3年指数A,指数型
007011,国寿安保中债1-3年指数C,指数型
007012,湘财长顺混合发起式A,混合型
007013,湘财长顺混合发起式C,混合型
007014,嘉合磐泰短债A,债券型
007015,嘉合磐泰短债C,债券型
007016,富国睿泽回报混合,混合型
007017,平安如意中短债A,债券型
007018,平安如意中短债C,债券型
007019,平安如意中短债E,债券型
007020,华安添鑫中短债C,债券型
007021,嘉实中债1-3政金债指数A,指数型
007022,嘉实中债1-3政金债指数C,指数型
007023,中银证券安泽债券A,债券型
007024,中银证券安泽债券C,债券型
007025,南方鑫利3个月定开债,债券型
007026,建信中债1-3年国开债A,指数型
007027,建信中债1-3年国开债C,指数型
007028,易方达中证500ETF联接发起式A,指数型
007029,易方达中证500ETF联接发起式C,指数型
007032,平安可转债债券A,债券型
007033,平安可转债债券C,债券型
007034,中科沃土沃安中短利率C,债券型
007035,中银中债1-3年期国开行债券指数A,指数型
007037,海富通聚合纯债,债券型
007040,前海联合泳隆混合C,混合型
007041,前海联合泳涛混合C,混合型
007042,前海联合泳隽混合C,混合型
007043,前海联合泓鑫混合C,混合型
007044,博道沪深300增强A,指数型
007045,博道沪深300增强C,指数型
007046,方正富邦创新动力混合C,混合型
007047,长城核心优势混合A,混合型
007048,平安安心灵活配置混合C,混合型
007049,平安鑫安混合E,混合型
007050,鑫元恒利三个月定开债,债券型
007053,平安季开鑫定开债A,债券型
007054,平安季开鑫定开债C,债券型
007055,平安季开鑫定开债E,债券型
007056,银华积极精选混合,混合型
007057,中泰蓝月短债A,债券型
007058,中泰蓝月短债C,债券型
007059,汇添富养老2040五年持有混合(FOF)A,FOF
007060,汇添富养老2050混合(FOF)A,FOF
007061,中加聚盈四个月定开债A,债券型
007062,中加聚盈四个月定开债C,债券型
007063,长盛研发回报混合A,混合型
007064,浦银安盛上清所优选短融A,指数型
007065,浦银安盛上清所优选短融C,指数型
007066,浦银安盛先进制造混合A,混合型
007067,浦银安盛先进制造混合C,混合型
007068,浦银安盛普丰纯债债券A,债券型
007069,浦银安盛普丰纯债债券C,债券型
007070,博时颐泽稳健养老(FOF)A,FOF
007071,博时颐泽稳健养老(FOF)C,FOF
007072,民生加银鑫福混合C,混合型
007073,海富通上清所短融债券C,指数型
007074,国寿安保新蓝筹混合,混合型
007075,富国产业债券C,债券型
007076,汇添富中证医药ETF联接A,指数型
007077,汇添富中证医药ETF联接C,指数型
007078,工银3-5年国开债指数A,指数型
007079,工银3-5年国开债指数C,指数型
007082,平安高端制造混合A,混合型
007083,平安高端制造混合C,混合型
007084,天治转型升级混合,混合型
007085,招商瑞庆混合C,混合型
007086,永赢汇利六个月定开债,债券型
007088,民生加银恒裕债券,债券型
007089,国投瑞银中证500指数量化增强C,指数型
007090,海富通稳健养老目标一年持有混合(FOF)A,FOF
007091,东兴兴福一年定开债券A,债券型
007092,鑫元中债3-5年国开行债券指数A,指数型
007093,鑫元中债3-5年国开行债券指数C,指数型
007094,建信中债国开行债A,指数型
007095,建信中债国开行债C,指数型
007096,大成沪深300指数C,指数型
007097,汇添富中债1-3年国开债A,指数型
007098,汇添富中债1-3年国开债C,指数型
007099,安信尊享添益债券C,债券型
007100,中银添利债券发起E,债券型
007101,中欧远见两年定开混合C,混合型
007104,易方达恒利定期开放债券,债券型
007105,国泰丰鑫纯债债券A,债券型
007107,太平MSCI香港价值增强A,指数型
007108,太平MSCI香港价值增强C,指数型
007109,南方沪港深核心优势混合A,混合型
007110,国投瑞银港股通混合A,混合型
007111,前海联合国民健康混合C,混合型
007113,永赢高端制造混合A,混合型
007114,永赢高端制造混合C,混合型
007115,金元顺安桉盛债券C,债券型
007116,华宝政金债债券A,债券型
007117,华泰紫金丰泰纯债发起A,债券型
007118,华泰紫金丰泰纯债发起C,债券型
007119,睿远成长价值混合A,混合型
007120,睿远成长价值混合C,混合型
007121,中加裕盈纯债债券A,债券型
007122,工银1-3年国开债指数A,指数型
007123,工银1-3年国开债指数C,指数型
007124,工银1-3年农发债指数A,指数型
007125,工银1-3年农发债指数C,指数型
007126,博道远航混合A,混合型
007127,博道远航混合C,混合型
007128,天弘增强回报债券A,债券型
007129,天弘增强回报债券C,债券型
007130,中庚小盘价值股票,股票型
007132,长城港股通价值精选混合A,混合型
007133,嘉实长青竞争优势股票A,股票型
007134,嘉实长青竞争优势股票C,股票型
007135,广发中证A100ETF联接A,指数型
007136,广发中证A100ETF联接C,指数型
007137,鹏扬元合量化大盘A,股票型
007138,鹏扬元合量化大盘C,股票型
007139,富国民裕进取沪港深成长A,混合型
007140,富国全球债券(QDII)美元现汇,QDII
007141,嘉合稳健增长混合A,混合型
007142,嘉合稳健增长混合C,混合型
007143,国投瑞银沪深300指数量化增强A,指数型
007144,国投瑞银沪深300指数量化增强C,指数型
